strand;type;clone;glyc_stock_box_as_plasmid;comment_as_plasmid;origin_id;date_as_plasmid;Created at;Updated at;qc validation;name;temp_name;number;strict_validation;plasmid_validation;target
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-sh1082-MfUSH1C-CMV-STOP-GFP;None;674;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-shLife10-MfHsUSH1C-CMV-STOP-GFP;None;675;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pr1.7-sv40sasd-FLAG-Jaws-KGC-ER2-hghpA;None;676;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-mRPE65-hghpA;None;677;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-In4sIn3-200En-mGluR500P;None;678;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-200En-mGluR500P;None;679;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-mCAR-switchR-YFP;None;680;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xgrm6-CoChR-GFP;None;681;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xgrm6*-CochR-GFP;None;682;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-B-GECO1.0 ;None;683;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xgrm6*-ReachR-GFP;None;684;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-shLife7-MfUSH1C-CMV-***-GFP;None;685;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-sh454-MfUSH1C-CMV-***-GFP;None;686;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-ScrLife10-MfUSH1C-CMV-***-GFP;None;687;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true; pssAAV-1xgrm6-ReachR-GFP;None;688;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Cmv-eGFP;None;689;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCAR-eGFP;None;690;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hCar-eGFP;None;691;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hRo-eGFP;None;692;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan court-CoChR-GFP;None;693;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan long-CoChR-GFP;None;694;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pRep2;None;695;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-grm6-ClaI-hChR2(H134R)-GFP;None;696;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pr1.7-GFP-FLAG;None;697;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-ChrimsonR-(R176K Y261F S267M)-tdTomato;None;698;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-Chrimson-(Y261F S267M)-tdTomato;None;699;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-PanCourt-ReachR-GFP;None;700;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-PanLong-ReachR-GFP;None;701;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Opsin-GFP;None;702;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Retro;None;703;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-II;None;704;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-IRBP_GNAT-ReachR-GFP;None;705;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-GCamp6f;None;706;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-SNCG-GCamp6f-WPRE;None;707;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pr1.7-SWO-FLAG;None;708;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pr1.7-Girk2-FLAG;None;709;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pss-smCBA-GFP-2A-DP71;None;710;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;RdCVF-Stuffer (CT37);None;711;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-DIO-ef1a-hOpn4L-eGFP-2A;None;712;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-hOpn5-eGFP;None;713;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-III;None;714;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAVmix Lib-RMSR-I;None;715;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAVmix Lib-RMIVT-I;None;716;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;SuperNova/pRSETB;None;717;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-hRdCVFs;None;718;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-SuperNova;None;719;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-IV;None;720;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hRho-SuperNova;None;721;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-mOpn4L-GCamp6m;None;722;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xGrm6-LWO-FLAG;None;723;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xGrm6-LWO-GFP;None;724;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xGrm6-SWO-GFP;None;725;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/2;None;726;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/5;None;727;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/8;None;728;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/1;None;729;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/6;None;730;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/rh10;None;731;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Syn-HA-msAPPa;None;732;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR1.7-Jaws;None;733;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8 BP;None;734;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-ChR2d-EGFP;None;735;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-200En-GluR500P-SWO-GFP;None;736;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9 7M8 (AA------);None;737;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Retro;None;738;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;hSyn1-Cre-WPRE;None;739;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-ef1a-Chr2d-egfp;None;740;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-CMV-Chrimson KFM-YFP;None;741;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-CMV-Chrimson FM-YFP;None;742;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-ChimsonR-FM-tdTomato;None;743;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-ChimsonR-KFM-tdTomato;None;744;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV1 bb pXR9;None;745;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV1-7mC;None;746;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV1-7mD;None;747;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CaMKIIa-ChrimsonR-tdTomato;None;748;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-EF1a-ChrimsonR-tdTomato;None;749;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-IVbis;None;750;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-Tr-IV;None;751;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2.1-hGRK1-eGFP;None;752;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9-GFP-ScFLT3 (rat);None;753;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9-GFP-ScFLT3 (souris);None;754;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9-GFP-shFLT3 (rat);None;755;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9-GFP-shFLT3 (souris);None;756;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAP2;None;757;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hSyn-hCatch-eGFP;None;758;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-hCatch-eGFP;None;759;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-EF1a-hCatch-eGFP;None;760;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan short-ChrimsonR-tdTomato;None;761;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan long-ChrimsonR-tdTomato;None;762;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan short-tdTomato;None;763;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-Pan long-tdTomato;None;764;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-iGlusnFr-hpA;None;765;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV.hSynapsin.SF-iGluSnFR;None;766;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;Rhodopsin-cGMP Sponge;None;767;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV9- 7mer Gradinaru;None;768;0;1;Unknown
Unknown;Capsid;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV R_tro;None;769;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hSyn-Chrimson-tdTomato;None;770;0;1;Unknown
Unknown;Capsid;;9;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CamKII-hCatch-eGFP;None;771;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-PGK-GFP-HY-pA;None;772;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-scCAG-GCamp6f;None;773;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-PanCourt-ChrimsonR-tdTomato;None;774;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-PanLong-ChrimsonR-tdTomato;None;775;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;SPVN06_RdCVF/RdCVFL;None;776;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;Rhodopsin-Ca-sponge;None;777;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-V;None;778;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-ss-SNCG-TdTomato;None;779;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-Cre-NLS;None;780;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-Numb72-ires-GFP;None;781;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-mCherry;None;782;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-Ikaros-IRES-mCherry;None;783;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CAG-Ascl1-IRES-mCherry;None;784;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;Rh74;None;785;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-GFP-WPRE;None;786;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR1.7-Gik2-GFP-hGHpA;None;787;0;1;Unknown
Unknown;Capsid;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV5 7mer librairie;None;788;0;1;Unknown
